OI,link_2020,link_2021,link_2022,link_2023,link_2024,ref
DENW02AL10007Nbx,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=545&height=1175&bbox=394443.626%2C5702731.795%2C394447.949%2C5702741.121&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=545&height=1175&bbox=394443.626%2C5702731.795%2C394447.949%2C5702741.121&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=545&height=1175&bbox=394443.626%2C5702731.795%2C394447.949%2C5702741.121&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=545&height=1175&bbox=394443.626%2C5702731.795%2C394447.949%2C5702741.121&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=545&height=1175&bbox=394443.626%2C5702731.795%2C394447.949%2C5702741.121&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00028756260871887207
DENW34AL0000imY5,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=857&height=746&bbox=332976.728%2C5737026.791%2C332989.926%2C5737038.282&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=857&height=746&bbox=332976.728%2C5737026.791%2C332989.926%2C5737038.282&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=857&height=746&bbox=332976.728%2C5737026.791%2C332989.926%2C5737038.282&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=857&height=746&bbox=332976.728%2C5737026.791%2C332989.926%2C5737038.282&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=857&height=746&bbox=332976.728%2C5737026.791%2C332989.926%2C5737038.282&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00028774142265319824
DENW01AL10008GJU,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=816&height=785&bbox=379571.548%2C5709254.982%2C379578.276%2C5709261.454&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=816&height=785&bbox=379571.548%2C5709254.982%2C379578.276%2C5709261.454&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=816&height=785&bbox=379571.548%2C5709254.982%2C379578.276%2C5709261.454&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=816&height=785&bbox=379571.548%2C5709254.982%2C379578.276%2C5709261.454&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=816&height=785&bbox=379571.548%2C5709254.982%2C379578.276%2C5709261.454&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00029212236404418945
DENW06AL0003iYxK,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=939&height=682&bbox=395651.161%2C5685613.858%2C395656.608%2C5685617.813&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=939&height=682&bbox=395651.161%2C5685613.858%2C395656.608%2C5685617.813&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=939&height=682&bbox=395651.161%2C5685613.858%2C395656.608%2C5685617.813&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=939&height=682&bbox=395651.161%2C5685613.858%2C395656.608%2C5685617.813&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=939&height=682&bbox=395651.161%2C5685613.858%2C395656.608%2C5685617.813&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0002930164337158203
DENW01AL100093va,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=738&height=867&bbox=383172.311%2C5703617.412%2C383186.841%2C5703634.488&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=738&height=867&bbox=383172.311%2C5703617.412%2C383186.841%2C5703634.488&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=738&height=867&bbox=383172.311%2C5703617.412%2C383186.841%2C5703634.488&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=738&height=867&bbox=383172.311%2C5703617.412%2C383186.841%2C5703634.488&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=738&height=867&bbox=383172.311%2C5703617.412%2C383186.841%2C5703634.488&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0002956390380859375
DENW22AL900004rB,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=739&height=866&bbox=356450.09%2C5692267.224%2C356456.247%2C5692274.445&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=739&height=866&bbox=356450.09%2C5692267.224%2C356456.247%2C5692274.445&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=739&height=866&bbox=356450.09%2C5692267.224%2C356456.247%2C5692274.445&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=739&height=866&bbox=356450.09%2C5692267.224%2C356456.247%2C5692274.445&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=739&height=866&bbox=356450.09%2C5692267.224%2C356456.247%2C5692274.445&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00029852986335754395
DENW22AL40001sFF,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=964&height=664&bbox=358122.52%2C5702547.463%2C358138.426%2C5702558.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=964&height=664&bbox=358122.52%2C5702547.463%2C358138.426%2C5702558.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=964&height=664&bbox=358122.52%2C5702547.463%2C358138.426%2C5702558.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=964&height=664&bbox=358122.52%2C5702547.463%2C358138.426%2C5702558.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=964&height=664&bbox=358122.52%2C5702547.463%2C358138.426%2C5702558.426&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003001093864440918
DENW05AL10002sDy,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=778&height=822&bbox=378435.604%2C5712284.511%2C378441.913%2C5712291.179&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=778&height=822&bbox=378435.604%2C5712284.511%2C378441.913%2C5712291.179&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=778&height=822&bbox=378435.604%2C5712284.511%2C378441.913%2C5712291.179&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=778&height=822&bbox=378435.604%2C5712284.511%2C378441.913%2C5712291.179&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=778&height=822&bbox=378435.604%2C5712284.511%2C378441.913%2C5712291.179&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003002285957336426
DENW02AL1000Qfvx,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1452&height=441&bbox=398901.355%2C5712255.196%2C398951.079%2C5712270.293&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1452&height=441&bbox=398901.355%2C5712255.196%2C398951.079%2C5712270.293&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1452&height=441&bbox=398901.355%2C5712255.196%2C398951.079%2C5712270.293&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1452&height=441&bbox=398901.355%2C5712255.196%2C398951.079%2C5712270.293&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1452&height=441&bbox=398901.355%2C5712255.196%2C398951.079%2C5712270.293&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00030305981636047363
DENW12AL0000jOWf,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=806&height=794&bbox=394920.19%2C5725118.306%2C394923.62%2C5725121.682&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=806&height=794&bbox=394920.19%2C5725118.306%2C394923.62%2C5725121.682&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=806&height=794&bbox=394920.19%2C5725118.306%2C394923.62%2C5725121.682&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=806&height=794&bbox=394920.19%2C5725118.306%2C394923.62%2C5725121.682&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=806&height=794&bbox=394920.19%2C5725118.306%2C394923.62%2C5725121.682&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.000303119421005249
DENW12AL0000Yhow,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=624&height=1026&bbox=403433.607%2C5706045.013%2C403436.763%2C5706050.202&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=624&height=1026&bbox=403433.607%2C5706045.013%2C403436.763%2C5706050.202&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=624&height=1026&bbox=403433.607%2C5706045.013%2C403436.763%2C5706050.202&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=624&height=1026&bbox=403433.607%2C5706045.013%2C403436.763%2C5706050.202&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=624&height=1026&bbox=403433.607%2C5706045.013%2C403436.763%2C5706050.202&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003033876419067383
DENW34AL00029Vcu,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=926&height=691&bbox=333146.859%2C5706340.328%2C333189.483%2C5706372.125&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=926&height=691&bbox=333146.859%2C5706340.328%2C333189.483%2C5706372.125&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=926&height=691&bbox=333146.859%2C5706340.328%2C333189.483%2C5706372.125&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=926&height=691&bbox=333146.859%2C5706340.328%2C333189.483%2C5706372.125&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=926&height=691&bbox=333146.859%2C5706340.328%2C333189.483%2C5706372.125&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003045201301574707
DENW22AL70000HN3,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1061&height=603&bbox=357598.563%2C5698289.577%2C357605.099%2C5698293.295&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1061&height=603&bbox=357598.563%2C5698289.577%2C357605.099%2C5698293.295&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1061&height=603&bbox=357598.563%2C5698289.577%2C357605.099%2C5698293.295&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1061&height=603&bbox=357598.563%2C5698289.577%2C357605.099%2C5698293.295&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1061&height=603&bbox=357598.563%2C5698289.577%2C357605.099%2C5698293.295&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003057122230529785
DENW52AL00begfBj,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=921&height=695&bbox=375806.038%2C5719442.488%2C375829.83%2C5719460.422&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=921&height=695&bbox=375806.038%2C5719442.488%2C375829.83%2C5719460.422&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=921&height=695&bbox=375806.038%2C5719442.488%2C375829.83%2C5719460.422&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=921&height=695&bbox=375806.038%2C5719442.488%2C375829.83%2C5719460.422&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=921&height=695&bbox=375806.038%2C5719442.488%2C375829.83%2C5719460.422&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00030940771102905273
DENW12AL0000hscu,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=842&height=760&bbox=407940.252%2C5710021.074%2C407956.993%2C5710036.175&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=842&height=760&bbox=407940.252%2C5710021.074%2C407956.993%2C5710036.175&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=842&height=760&bbox=407940.252%2C5710021.074%2C407956.993%2C5710036.175&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=842&height=760&bbox=407940.252%2C5710021.074%2C407956.993%2C5710036.175&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=842&height=760&bbox=407940.252%2C5710021.074%2C407956.993%2C5710036.175&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00031000375747680664
DENW01ALOH00004T,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1015&height=630&bbox=382338.376%2C5706452.239%2C382344.483%2C5706456.031&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1015&height=630&bbox=382338.376%2C5706452.239%2C382344.483%2C5706456.031&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1015&height=630&bbox=382338.376%2C5706452.239%2C382344.483%2C5706456.031&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1015&height=630&bbox=382338.376%2C5706452.239%2C382344.483%2C5706456.031&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1015&height=630&bbox=382338.376%2C5706452.239%2C382344.483%2C5706456.031&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003103017807006836
DENW04AL29z001nG,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=797&height=803&bbox=411845.791%2C5723593.298%2C411852.197%2C5723599.757&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=797&height=803&bbox=411845.791%2C5723593.298%2C411852.197%2C5723599.757&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=797&height=803&bbox=411845.791%2C5723593.298%2C411852.197%2C5723599.757&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=797&height=803&bbox=411845.791%2C5723593.298%2C411852.197%2C5723599.757&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=797&height=803&bbox=411845.791%2C5723593.298%2C411852.197%2C5723599.757&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.000311046838760376
DENW34AL0002a58v,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=961&height=666&bbox=334553.835%2C5696727.642%2C334566.398%2C5696736.347&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=961&height=666&bbox=334553.835%2C5696727.642%2C334566.398%2C5696736.347&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=961&height=666&bbox=334553.835%2C5696727.642%2C334566.398%2C5696736.347&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=961&height=666&bbox=334553.835%2C5696727.642%2C334566.398%2C5696736.347&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=961&height=666&bbox=334553.835%2C5696727.642%2C334566.398%2C5696736.347&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003122091293334961
DENW03AL0004E3xv,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=780&height=821&bbox=393717.397%2C5695634.605%2C393725.884%2C5695643.543&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=780&height=821&bbox=393717.397%2C5695634.605%2C393725.884%2C5695643.543&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=780&height=821&bbox=393717.397%2C5695634.605%2C393725.884%2C5695643.543&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=780&height=821&bbox=393717.397%2C5695634.605%2C393725.884%2C5695643.543&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=780&height=821&bbox=393717.397%2C5695634.605%2C393725.884%2C5695643.543&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.0003127455711364746
DENW01AL1000AtWD,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=805&height=795&bbox=377613.829%2C5706572.286%2C377621.693%2C5706580.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=805&height=795&bbox=377613.829%2C5706572.286%2C377621.693%2C5706580.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=805&height=795&bbox=377613.829%2C5706572.286%2C377621.693%2C5706580.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=805&height=795&bbox=377613.829%2C5706572.286%2C377621.693%2C5706580.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=805&height=795&bbox=377613.829%2C5706572.286%2C377621.693%2C5706580.057&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,0.00031429529190063477
