"OI","annotation_id","annotator","comparison_2020_2021","comparison_2021_2022","comparison_2022_2023","comparison_2023_2024","created_at","id","lead_time","link_2020","link_2021","link_2022","link_2023","link_2024","ref","updated_at","zustand2020","zustand2021","zustand2022","zustand2023","zustand2024"
"DENW34AL0002vMWW",5060,"12","","","","","2025-09-24T06:45:20.531955Z",11,8.604,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=392&height=1631&bbox=325233.325%2C5719314.434%2C325240.516%2C5719344.31&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=392&height=1631&bbox=325233.325%2C5719314.434%2C325240.516%2C5719344.31&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=392&height=1631&bbox=325233.325%2C5719314.434%2C325240.516%2C5719344.31&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=392&height=1631&bbox=325233.325%2C5719314.434%2C325240.516%2C5719344.31&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=392&height=1631&bbox=325233.325%2C5719314.434%2C325240.516%2C5719344.31&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",2.431869506835937e-05,"2025-09-24T06:45:20.531979Z","","","","",""
"DENW12AL000045hp",5061,"12","","","","","2025-09-24T06:45:32.262092Z",12,3.258,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=746&height=858&bbox=398102.865%2C5698186.703%2C398110.942%2C5698195.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=746&height=858&bbox=398102.865%2C5698186.703%2C398110.942%2C5698195.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=746&height=858&bbox=398102.865%2C5698186.703%2C398110.942%2C5698195.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=746&height=858&bbox=398102.865%2C5698186.703%2C398110.942%2C5698195.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=746&height=858&bbox=398102.865%2C5698186.703%2C398110.942%2C5698195.995&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",2.5093555450439453e-05,"2025-09-24T06:45:32.262114Z","","","","",""
"DENW12AL0000fFow",5062,"12","","","","","2025-09-24T06:45:36.840948Z",13,3.011,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=683&height=938&bbox=395130.45%2C5719423.361%2C395162.548%2C5719467.452&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=683&height=938&bbox=395130.45%2C5719423.361%2C395162.548%2C5719467.452&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=683&height=938&bbox=395130.45%2C5719423.361%2C395162.548%2C5719467.452&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=683&height=938&bbox=395130.45%2C5719423.361%2C395162.548%2C5719467.452&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=683&height=938&bbox=395130.45%2C5719423.361%2C395162.548%2C5719467.452&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",2.6226043701171875e-05,"2025-09-24T06:45:36.840969Z","","","","",""
"DENW34AL0000l30Z",5063,"12","","","","","2025-09-24T06:45:46.457125Z",14,7.941,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=811&height=789&bbox=327906.559%2C5708048.692%2C327919.503%2C5708061.275&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=811&height=789&bbox=327906.559%2C5708048.692%2C327919.503%2C5708061.275&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=811&height=789&bbox=327906.559%2C5708048.692%2C327919.503%2C5708061.275&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=811&height=789&bbox=327906.559%2C5708048.692%2C327919.503%2C5708061.275&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=811&height=789&bbox=327906.559%2C5708048.692%2C327919.503%2C5708061.275&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",2.6553869247436523e-05,"2025-09-24T06:45:46.457160Z","","","","",""
"DENW02AL1000HlSG",5064,"12","","","","","2025-09-24T06:45:53.126700Z",15,4.969,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1095&height=585&bbox=391762.225%2C5703857.717%2C391767.238%2C5703860.394&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1095&height=585&bbox=391762.225%2C5703857.717%2C391767.238%2C5703860.394&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1095&height=585&bbox=391762.225%2C5703857.717%2C391767.238%2C5703860.394&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1095&height=585&bbox=391762.225%2C5703857.717%2C391767.238%2C5703860.394&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1095&height=585&bbox=391762.225%2C5703857.717%2C391767.238%2C5703860.394&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",2.7447938919067383e-05,"2025-09-24T06:45:53.126720Z","","","","",""
"DENW03AL0003vh6I",5065,"12","","","","","2025-09-24T06:46:04.638324Z",16,6.724,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=881&height=726&bbox=395376.936%2C5690965.941%2C395383.048%2C5690970.981&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=881&height=726&bbox=395376.936%2C5690965.941%2C395383.048%2C5690970.981&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=881&height=726&bbox=395376.936%2C5690965.941%2C395383.048%2C5690970.981&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=881&height=726&bbox=395376.936%2C5690965.941%2C395383.048%2C5690970.981&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=881&height=726&bbox=395376.936%2C5690965.941%2C395383.048%2C5690970.981&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",2.777576446533203e-05,"2025-09-24T06:46:04.638342Z","","","","",""
"DENW34AL0000KsnK",5066,"12","","","","","2025-09-24T06:46:16.764656Z",17,10.466,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=913&height=701&bbox=330646.552%2C5714763.874%2C330659.791%2C5714774.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=913&height=701&bbox=330646.552%2C5714763.874%2C330659.791%2C5714774.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=913&height=701&bbox=330646.552%2C5714763.874%2C330659.791%2C5714774.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=913&height=701&bbox=330646.552%2C5714763.874%2C330659.791%2C5714774.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=913&height=701&bbox=330646.552%2C5714763.874%2C330659.791%2C5714774.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",2.777576446533203e-05,"2025-09-24T06:46:16.764687Z","","","","Solar auf dem Dach","Solar auf dem Dach"
"DENW52AL00gqBbfG",5067,"12","","","","","2025-09-24T06:46:27.797570Z",18,9.22,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=691&height=926&bbox=372535.129%2C5717738.517%2C372540.972%2C5717746.351&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=691&height=926&bbox=372535.129%2C5717738.517%2C372540.972%2C5717746.351&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=691&height=926&bbox=372535.129%2C5717738.517%2C372540.972%2C5717746.351&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=691&height=926&bbox=372535.129%2C5717738.517%2C372540.972%2C5717746.351&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=691&height=926&bbox=372535.129%2C5717738.517%2C372540.972%2C5717746.351&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",2.905726432800293e-05,"2025-09-24T06:46:27.797595Z","","","","",""
"DENW01AL1000I8M6",5068,"12","","","","","2025-09-24T06:46:36.726165Z",19,7.06,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=960&height=667&bbox=376549.846%2C5699611.671%2C376559.033%2C5699618.05&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=960&height=667&bbox=376549.846%2C5699611.671%2C376559.033%2C5699618.05&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=960&height=667&bbox=376549.846%2C5699611.671%2C376559.033%2C5699618.05&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=960&height=667&bbox=376549.846%2C5699611.671%2C376559.033%2C5699618.05&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=960&height=667&bbox=376549.846%2C5699611.671%2C376559.033%2C5699618.05&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",3.701448440551758e-05,"2025-09-24T06:46:36.726187Z","","","","",""
"DENW01AL10002L2W",5069,"12","","","","","2025-09-24T06:46:44.705275Z",20,6.037,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=916&height=698&bbox=380694.096%2C5708691.218%2C380714.996%2C5708707.149&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=916&height=698&bbox=380694.096%2C5708691.218%2C380714.996%2C5708707.149&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=916&height=698&bbox=380694.096%2C5708691.218%2C380714.996%2C5708707.149&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=916&height=698&bbox=380694.096%2C5708691.218%2C380714.996%2C5708707.149&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=916&height=698&bbox=380694.096%2C5708691.218%2C380714.996%2C5708707.149&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",3.933906555175781e-05,"2025-09-24T06:46:44.705293Z","","","","",""
"DENW12AL0000fYjY",5070,"12","","","","","2025-09-24T06:47:04.125100Z",21,6.501,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",3.993511199951172e-05,"2025-09-24T06:47:04.125118Z","","","","",""
"DENW22AL60002rPc",5071,"12","","","","","2025-09-24T06:47:10.178710Z",22,4.211,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=840&height=762&bbox=363738.285%2C5703804.997%2C363749.838%2C5703815.468&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",4.076957702636719e-05,"2025-09-24T06:47:10.178727Z","","","","",""
"DENW05AL10007nJZ",5072,"12","","","","","2025-09-24T06:47:20.232326Z",23,8.451,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=583&height=1097&bbox=373586.318%2C5710027.658%2C373589.427%2C5710033.509&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",4.699826240539551e-05,"2025-09-24T06:47:20.232347Z","","","","",""
"DENW34AL00008vox",5073,"12","","","","","2025-09-24T06:47:26.371230Z",24,4.459,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1673&height=383&bbox=336306.993%2C5725585.6%2C336339.302%2C5725592.988&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",4.8160552978515625e-05,"2025-09-24T06:47:26.371255Z","","","","",""
"DENW02AL1000MBC2",5074,"12","","","","","2025-09-24T06:47:31.586169Z",25,3.747,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=745&height=859&bbox=403909.754%2C5709987.857%2C403919.546%2C5709999.147&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",4.917383193969727e-05,"2025-09-24T06:47:31.586187Z","","","","",""
"DENW03AL00048nBw",5075,"12","","","","","2025-09-24T06:47:38.349808Z",26,3.41,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1072&height=597&bbox=399391.293%2C5692307.289%2C399399.165%2C5692311.675&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",5.2094459533691406e-05,"2025-09-24T06:47:38.349828Z","","","","",""
"DENW22AL500001gi",5076,"12","","","","","2025-09-24T06:47:52.380984Z",27,7.283,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=966&height=662&bbox=358663.472%2C5705060.531%2C358669.531%2C5705064.685&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",5.233287811279297e-05,"2025-09-24T06:47:52.381003Z","","","Solar auf dem Dach","Solar auf dem Dach","Solar auf dem Dach"
"DENW04AL10002HE2",5077,"12","","","","","2025-09-24T06:47:58.450072Z",28,4.391,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1001&height=639&bbox=415954.741%2C5725118.757%2C415967.567%2C5725126.942&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",5.310773849487305e-05,"2025-09-24T06:47:58.450092Z","","","","",""
