oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,geom
DENW22AL70001x8i,2021,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=620&height=1033&bbox=356349.916%2C5702776.826%2C356359.519%2C5702792.84&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=620&height=1033&bbox=356349.916%2C5702776.826%2C356359.519%2C5702792.84&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((356349.916 5702784.094, 356350.252 5702784.224, 356350.15 5702784.527, 356352.157 5702785.272, 356353.756 5702785.888, 356351.561 5702791.865, 356354.217 5702792.84, 356359.519 5702778.403, 356355.278 5702776.826, 356353.242 5702782.337, 356350.899 5702781.463, 356349.916 5702784.094))"
DENW22AL70001k5Z,2020,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=902&height=710&bbox=356294.793%2C5704469.256%2C356307.302%2C5704479.102&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=902&height=710&bbox=356294.793%2C5704469.256%2C356307.302%2C5704479.102&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((356294.793 5704478.388, 356304.218 5704478.932, 356307.177 5704479.102, 356307.302 5704476.368, 356304.347 5704476.208, 356304.664 5704469.615, 356295.136 5704469.256, 356294.793 5704478.388))"
DENW22AL70001sX7,2020,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=789&height=811&bbox=355882.568%2C5703841.413%2C355893.499%2C5703852.642&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=789&height=811&bbox=355882.568%2C5703841.413%2C355893.499%2C5703852.642&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((355882.568 5703845.435, 355891.3 5703852.642, 355893.007 5703850.64, 355891.891 5703849.699, 355893.499 5703847.795, 355885.989 5703841.413, 355882.568 5703845.435))"
DENW22AL70001sX7,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=789&height=811&bbox=355882.568%2C5703841.413%2C355893.499%2C5703852.642&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=789&height=811&bbox=355882.568%2C5703841.413%2C355893.499%2C5703852.642&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((355882.568 5703845.435, 355891.3 5703852.642, 355893.007 5703850.64, 355891.891 5703849.699, 355893.499 5703847.795, 355885.989 5703841.413, 355882.568 5703845.435))"
DENW22AL70001sX7,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=789&height=811&bbox=355882.568%2C5703841.413%2C355893.499%2C5703852.642&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=789&height=811&bbox=355882.568%2C5703841.413%2C355893.499%2C5703852.642&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((355882.568 5703845.435, 355891.3 5703852.642, 355893.007 5703850.64, 355891.891 5703849.699, 355893.499 5703847.795, 355885.989 5703841.413, 355882.568 5703845.435))"
DENW22AL70001sc4,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=719&height=890&bbox=357566.601%2C5703176.263%2C357583.94%2C5703197.713&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=719&height=890&bbox=357566.601%2C5703176.263%2C357583.94%2C5703197.713&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((357566.601 5703180.02, 357566.676 5703180.246, 357567.291 5703180.05, 357573.03 5703197.713, 357583.94 5703194.162, 357581.425 5703186.407, 357580.655 5703184.035, 357578.134 5703176.263, 357568.159 5703179.513, 357566.601 5703180.02))"
DENW22AL700001CI,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1172&height=546&bbox=359875.528%2C5702153.223%2C359924.256%2C5702175.921&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1172&height=546&bbox=359875.528%2C5702153.223%2C359924.256%2C5702175.921&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((359875.528 5702167.661, 359876.046 5702167.67, 359876.041 5702168.109, 359876.525 5702168.116, 359876.519 5702168.666, 359877.912 5702168.685, 359877.892 5702168.135, 359881.58 5702168.084, 359881.573 5702168.509, 359882.648 5702168.506, 359882.649 5702168.97, 359882.071 5702168.976, 359882.064 5702169.275, 359881.97 5702172.339, 359882.35 5702172.34, 359882.324 5702174.19, 359883.463 5702174.214, 359883.486 5702175.921, 359890.655 5702175.92, 359890.678 5702175.76, 359891.718 5702175.769, 359891.723 5702175.004, 359895.322 5702175.042, 359895.32 5702175.802, 359896.514 5702175.821, 359896.514 5702175.067, 359900.133 5702175.108, 359900.124 5702175.854, 359901.575 5702175.872, 359901.582 5702175.124, 359905.198 5702175.165, 359905.193 5702175.732, 359906.388 5702175.722, 359906.379 5702175.179, 359909.968 5702175.219, 359909.965 5702175.748, 359911.133 5702175.754, 359911.135 5702175.037, 359911.44 5702175.04, 359912.12 5702175.049, 359912.121 5702174.949, 359912.127 5702174.268, 359913.248 5702174.281, 359913.741 5702174.288, 359913.742 5702174.173, 359915.117 5702174.193, 359916.033 5702171.683, 359915.644 5702170.848, 359916.237 5702170.574, 359915.666 5702169.35, 359917.752 5702167.144, 359919.037 5702167.751, 359919.277 5702167.246, 359920.97 5702168.063, 359924.128 5702166.687, 359924.256 5702162.985, 359920.899 5702161.535, 359919.577 5702162.121, 359919.209 5702161.628, 359918.033 5702162.185, 359915.751 5702159.914, 359916.325 5702158.858, 359915.811 5702158.528, 359916.322 5702157.525, 359915.235 5702155.295, 359913.726 5702155.301, 359913.722 5702155.159, 359913.249 5702155.156, 359912.236 5702155.153, 359912.246 5702154.731, 359911.478 5702154.727, 359911.207 5702154.725, 359911.227 5702153.619, 359910.116 5702153.608, 359910.118 5702154.426, 359906.531 5702154.395, 359906.531 5702153.584, 359905.271 5702153.578, 359905.269 5702154.384, 359901.632 5702154.353, 359901.633 5702153.592, 359900.307 5702153.582, 359900.301 5702154.341, 359896.718 5702154.31, 359896.721 5702153.543, 359895.52 5702153.535, 359895.514 5702154.295, 359891.934 5702154.277, 359891.927 5702153.521, 359890.736 5702153.496, 359890.723 5702153.223, 359883.487 5702153.287, 359883.492 5702154.922, 359882.501 5702154.907, 359882.481 5702156.733, 359882.093 5702156.736, 359882.116 5702159.695, 359882.118 5702160.027, 359882.713 5702160.021, 359882.695 5702160.471, 359881.66 5702160.463, 359881.638 5702160.979, 359878.094 5702160.976, 359878.089 5702160.437, 359876.676 5702160.433, 359876.675 5702160.917, 359876.117 5702160.916, 359876.118 5702161.368, 359875.605 5702161.367, 359875.592 5702163.058, 359876.154 5702163.064, 359876.139 5702166.181, 359875.549 5702166.178, 359875.528 5702167.661))"
DENW22AL2n30002U,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=698&height=918&bbox=359733.459%2C5702769.071%2C359753.988%2C5702796.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=698&height=918&bbox=359733.459%2C5702769.071%2C359753.988%2C5702796.076&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((359733.459 5702771.777, 359737.74 5702796.076, 359753.988 5702793.436, 359750.014 5702769.071, 359733.459 5702771.777))"
DENW22AL10000f20,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=824&height=777&bbox=362449.311%2C5701593.5%2C362461.554%2C5701605.045&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=824&height=777&bbox=362449.311%2C5701593.5%2C362461.554%2C5701605.045&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((362449.311 5701600.212, 362457.614 5701605.045, 362460.185 5701600.637, 362460.226 5701600.655, 362461.554 5701598.379, 362453.169 5701593.5, 362449.311 5701600.212))"
DENW22AL10000hQW,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=800&height=800&bbox=361957.261%2C5701220.025%2C361971.352%2C5701234.12&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=800&height=800&bbox=361957.261%2C5701220.025%2C361971.352%2C5701234.12&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((361957.261 5701222.291, 361958.886 5701230.936, 361959.484 5701234.12, 361970.882 5701231.89, 361971.352 5701231.798, 361970.753 5701228.663, 361969.099 5701220.025, 361957.261 5701222.291))"
DENW22AL400046w5,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=671&height=953&bbox=363820.003%2C5701055.537%2C363823.997%2C5701061.21&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=671&height=953&bbox=363820.003%2C5701055.537%2C363823.997%2C5701061.21&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((363820.003 5701058.179, 363820.889 5701061.21, 363823.997 5701060.307, 363822.601 5701055.537, 363821.305 5701055.913, 363821.813 5701057.652, 363820.003 5701058.179))"
DENW22AL600009K2,2021,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=895&height=715&bbox=363171.389%2C5702727.97%2C363176.784%2C5702732.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=895&height=715&bbox=363171.389%2C5702727.97%2C363176.784%2C5702732.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((363171.389 5702732.067, 363176.574 5702732.276, 363176.784 5702728.173, 363171.583 5702727.97, 363171.389 5702732.067))"
DENW22AL400046w5,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=671&height=953&bbox=363820.003%2C5701055.537%2C363823.997%2C5701061.21&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=671&height=953&bbox=363820.003%2C5701055.537%2C363823.997%2C5701061.21&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((363820.003 5701058.179, 363820.889 5701061.21, 363823.997 5701060.307, 363822.601 5701055.537, 363821.305 5701055.913, 363821.813 5701057.652, 363820.003 5701058.179))"
DENW22AL600009K2,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=895&height=715&bbox=363171.389%2C5702727.97%2C363176.784%2C5702732.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=895&height=715&bbox=363171.389%2C5702727.97%2C363176.784%2C5702732.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((363171.389 5702732.067, 363176.574 5702732.276, 363176.784 5702728.173, 363171.583 5702727.97, 363171.389 5702732.067))"
DENW22AL600009K2,2022,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=895&height=715&bbox=363171.389%2C5702727.97%2C363176.784%2C5702732.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=895&height=715&bbox=363171.389%2C5702727.97%2C363176.784%2C5702732.276&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((363171.389 5702732.067, 363176.574 5702732.276, 363176.784 5702728.173, 363171.583 5702727.97, 363171.389 5702732.067))"
DENW22AL800004VJ,2020,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=837&height=765&bbox=360069.792%2C5700421.269%2C360084.445%2C5700434.659&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=837&height=765&bbox=360069.792%2C5700421.269%2C360084.445%2C5700434.659&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((360069.792 5700430.547, 360081.105 5700434.659, 360084.445 5700425.233, 360073.164 5700421.269, 360069.792 5700430.547))"
DENW22AL800004VJ,2022,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=837&height=765&bbox=360069.792%2C5700421.269%2C360084.445%2C5700434.659&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=837&height=765&bbox=360069.792%2C5700421.269%2C360084.445%2C5700434.659&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((360069.792 5700430.547, 360081.105 5700434.659, 360084.445 5700425.233, 360073.164 5700421.269, 360069.792 5700430.547))"
DENW22AL20000FXz,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=745&height=859&bbox=367984.737%2C5703740.222%2C367990.667%2C5703747.065&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=745&height=859&bbox=367984.737%2C5703740.222%2C367990.667%2C5703747.065&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((367984.737 5703741.936, 367984.985 5703742.336, 367985.227 5703742.725, 367986.774 5703745.208, 367986.927 5703745.453, 367987.937 5703747.065, 367990.667 5703745.353, 367988.279 5703741.529, 367987.463 5703740.222, 367984.737 5703741.936))"
DENW22AL60001NkA,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=883&height=724&bbox=365651.612%2C5704720.448%2C365677.545%2C5704741.713&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=883&height=724&bbox=365651.612%2C5704720.448%2C365677.545%2C5704741.713&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((365651.612 5704730.056, 365660.755 5704734.685, 365661.329 5704734.974, 365665.619 5704737.162, 365665.689 5704737.198, 365672.64 5704740.738, 365672.916 5704740.879, 365674.555 5704741.713, 365677.545 5704735.842, 365675.63 5704734.865, 365667.63 5704730.792, 365669.499 5704727.027, 365669.149 5704726.847, 365665.745 5704725.089, 365656.665 5704720.448, 365651.612 5704730.056))"
DENW22AL50000oVU,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=846&height=757&bbox=369027.214%2C5701617.911%2C369036.263%2C5701626.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=846&height=757&bbox=369027.214%2C5701617.911%2C369036.263%2C5701626.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((369027.214 5701620.455, 369034.246 5701626.01, 369036.263 5701623.466, 369029.211 5701617.911, 369027.214 5701620.455))"
DENW22AL50000wuK,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=717&height=893&bbox=368920.098%2C5700818.904%2C368926.275%2C5700826.602&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=717&height=893&bbox=368920.098%2C5700818.904%2C368926.275%2C5700826.602&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((368920.098 5700824.75, 368922.681 5700826.055, 368922.565 5700826.282, 368923.199 5700826.602, 368926.275 5700820.546, 368923.03 5700818.904, 368920.098 5700824.75))"
DENW22AL60001RR6,2020,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=795&height=805&bbox=365435.512%2C5704465.241%2C365443.079%2C5704472.907&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=795&height=805&bbox=365435.512%2C5704465.241%2C365443.079%2C5704472.907&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((365435.512 5704471.385, 365441.503 5704472.907, 365443.079 5704466.661, 365437.109 5704465.241, 365435.512 5704471.385))"
DENW22AL50000wuK,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=717&height=893&bbox=368920.098%2C5700818.904%2C368926.275%2C5700826.602&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=717&height=893&bbox=368920.098%2C5700818.904%2C368926.275%2C5700826.602&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((368920.098 5700824.75, 368922.681 5700826.055, 368922.565 5700826.282, 368923.199 5700826.602, 368926.275 5700820.546, 368923.03 5700818.904, 368920.098 5700824.75))"
DENW22AL50000ofP,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=798&height=802&bbox=368480.389%2C5702073.471%2C368488.966%2C5702082.092&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=798&height=802&bbox=368480.389%2C5702073.471%2C368488.966%2C5702082.092&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((368480.389 5702078.663, 368486.065 5702082.092, 368486.932 5702080.483, 368488.966 5702076.711, 368483.518 5702073.471, 368480.389 5702078.663))"
DENW22AL200002nf,2020,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=949&height=674&bbox=366366.603%2C5704315.282%2C366385.946%2C5704329.017&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=949&height=674&bbox=366366.603%2C5704315.282%2C366385.946%2C5704329.017&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((366366.603 5704322.487, 366375.302 5704325.989, 366377.857 5704327.017, 366378.327 5704325.611, 366380.681 5704326.599, 366380.538 5704326.806, 366380.86 5704327.862, 366383.55 5704329.017, 366384.408 5704328.652, 366385.076 5704326.97, 366384.868 5704326.289, 366384.328 5704326.063, 366385.946 5704322.124, 366378.222 5704318.848, 366370.09 5704315.282, 366368.663 5704318.363, 366368.349 5704318.234, 366366.603 5704322.487))"
DENW01ALU000006g,2022,2023,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=777&height=824&bbox=371505.543%2C5702075.478%2C371521.79%2C5702092.717&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=777&height=824&bbox=371505.543%2C5702075.478%2C371521.79%2C5702092.717&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((371505.543 5702087.253, 371512.411 5702092.717, 371520.744 5702082.247, 371521.79 5702080.932, 371514.912 5702075.478, 371505.543 5702087.253))"
DENW22AL50000yjo,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=804&height=796&bbox=369276.372%2C5700712.002%2C369284.107%2C5700719.653&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=804&height=796&bbox=369276.372%2C5700712.002%2C369284.107%2C5700719.653&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((369276.372 5700717.532, 369281.992 5700719.653, 369284.107 5700714.113, 369278.487 5700712.002, 369276.372 5700717.532))"
DENW22AL200002nf,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=949&height=674&bbox=366366.603%2C5704315.282%2C366385.946%2C5704329.017&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=949&height=674&bbox=366366.603%2C5704315.282%2C366385.946%2C5704329.017&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((366366.603 5704322.487, 366375.302 5704325.989, 366377.857 5704327.017, 366378.327 5704325.611, 366380.681 5704326.599, 366380.538 5704326.806, 366380.86 5704327.862, 366383.55 5704329.017, 366384.408 5704328.652, 366385.076 5704326.97, 366384.868 5704326.289, 366384.328 5704326.063, 366385.946 5704322.124, 366378.222 5704318.848, 366370.09 5704315.282, 366368.663 5704318.363, 366368.349 5704318.234, 366366.603 5704322.487))"
DENW01AL1000Jgbp,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=812&height=788&bbox=371681.011%2C5702483.2%2C371691.5%2C5702493.377&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=812&height=788&bbox=371681.011%2C5702483.2%2C371691.5%2C5702493.377&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((371681.011 5702488.148, 371682.148 5702489.06, 371684.35 5702490.825, 371685.414 5702491.679, 371687.533 5702493.377, 371689.651 5702490.735, 371690.37 5702489.837, 371691.5 5702488.428, 371690.357 5702487.511, 371688.3 5702485.862, 371687.094 5702484.896, 371684.978 5702483.2, 371681.011 5702488.148))"
DENW01AL1000G4Nv,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=720&height=888&bbox=374851.874%2C5700165.746%2C374857.065%2C5700172.149&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=720&height=888&bbox=374851.874%2C5700165.746%2C374857.065%2C5700172.149&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((374851.874 5700170.829, 374854.591 5700172.149, 374857.065 5700167.035, 374854.34 5700165.746, 374851.874 5700170.829))"
DENW01AL10000Tkz,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=869&height=736&bbox=371637.587%2C5704737.401%2C371651.722%2C5704749.37&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=869&height=736&bbox=371637.587%2C5704737.401%2C371651.722%2C5704749.37&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((371637.587 5704739.998, 371639.61 5704749.37, 371651.722 5704746.757, 371649.706 5704737.401, 371637.587 5704739.998))"
